publisher	self_published	Count
Nuori Suomi	FALSE	   2
Tidskriften Lukutupa	NA	   2
V. Solstrand	NA	   2
Huittisten kansanopisto	FALSE	   2
Keski-Suomen työväki	FALSE	   2
Häkkinen, Samuel (1858-1918)	 TRUE	   2
Käsityönopettajat	NA	   2
G, 	 TRUE	   2
Viipurin sosialidemokratinen agitationipiiri	FALSE	   2
Clopatt, Arthur	 TRUE	   2
Tampereen piirin naisten agitatsionikomitea	FALSE	   2
J. Ehrlich	FALSE	   2
J.O. Kuosmanen	FALSE	   2
Holmberg, M	 TRUE	   2
Handtverks- & fabriksförening	FALSE	   2
Suomalais-Amerikkalainen kustannusyhtiön kp	FALSE	   2
Byman, Walter	 TRUE	   2
Hertzen, E Von	 TRUE	   2
Yrjö-koskinen, E S (1858-1916)	 TRUE	   2
Kuparialueen raittiusliitto	NA	   2
Rautatiekomitea	FALSE	   2
Brenner, Magnus (1843-1930)	 TRUE	   2
Wulff, Th	 TRUE	   2
Borgå gymnasister	NA	   2
Suomal. sos. kustannus	FALSE	   2
Heikel, Karl Abiel (1846-1919)	 TRUE	   2
William Heinemann	FALSE	   2
Vagabond, 	 TRUE	   2
Suomalaisen puolueen kanslia, jakaja	FALSE	   2
Voss	FALSE	   2
A. Rauhamaa	FALSE	   2
The Robert Clarke Company	NA	   2
Wilkman, A J	 TRUE	   2
Nutid	FALSE	   2
Vestlin, Konrad	 TRUE	   2
Limingan kansanopistolaisliitto	NA	   2
Haimila, E	 TRUE	   2
Söderlund, Hans	 TRUE	   2
Koti ja yhteiskunta	FALSE	   2
Wegelius, K A (1864-1939)	 TRUE	   2
Gylling, Edvard	 TRUE	   2
Osuuskunta	FALSE	   2
Sääf, Knut	 TRUE	   2
Varteva, Kaarle	 TRUE	   2
Gösta Grotenfelt	FALSE	   2
Grotenfelt, Gösta (1855-1922)	 TRUE	   2
Björkenheim, Edv A	 TRUE	   2
P. Virkkunen	FALSE	   2
Helsingin kaupungin poliisilaitos	FALSE	   2
F.S. Eljas Pauanne	FALSE	   2
Lounais-Suomen maanviljelysseura	FALSE	   2
Gagneur, Bernhard	 TRUE	   2
Uskela, Kaarlo	 TRUE	   2
Ursin, N R Af (1854-1936)	 TRUE	   2
Finska Statsjärnvägarnes ekonomi	NA	   2
Työväen kirjakauppa	FALSE	   2
Nutiden	FALSE	   2
Etelä-Karjalan nuorisoseuran johtokunta	FALSE	   2
Åbo domkyrkoförsamling	NA	   2
Svenska Bildningens Vänner	NA	   2
Järnvägskomité	NA	   2
Erich, Mikko V	 TRUE	   2
Harvard University Press	FALSE	   2
Museo Botanico Universitatis Helsingforsiensis	NA	   2
Universitetsbiblioteket	FALSE	   2
Yale University Press	FALSE	   2
Suomen Eläinsuojelutoimisto	NA	   2
Tulenheimo, Antti	 TRUE	   2
Suomen sahanomistajain maanviljelysjohtokunta	FALSE	   2
K,  (1846-1937)	 TRUE	   2
Hämeen läänin pohj. vaalipiirin nuorsuomalaiset	NA	   2
S. Renvall	FALSE	   2
Satamatyömiehen osuuskunta	FALSE	   2
Arkitektklubben	NA	   2
Teräsvuori, Kaarlo	 TRUE	   2
 Aika	FALSE	   2
Osuuskunta Sanoma	FALSE	   2
Aukusti Kivikari	FALSE	   2
Tanttu, Antti (1884-1962)	 TRUE	   2
Sorvalin työväenyhdistys	FALSE	   2
Varma, E L	 TRUE	   2
Nuorsuom.puol.kanslia	FALSE	   2
Tampereen Sanomain kirjasto	FALSE	   2
Förbund mellan K.F.U.M. & U.K.F. förlag	FALSE	   2
Metsähallitus	FALSE	   2
Finnish-American Pblad Co	FALSE	   2
S metallityöntekijäin liitto	NA	   2
Suomen matkailijayhdistyksen Turun haaraosasto	NA	   2
Väinämöisen kansalaiskirjasto	FALSE	   2
Blåfield, G I	 TRUE	   2
Blomstedt, Yrjö (1871-1912)	 TRUE	   2
Suomen luth. evank. pyhäkouluyhdistys	FALSE	   2
Kansanopistonopettajain yhdistys	NA	   2
Vasa svenska lycei konvent	NA	   2
Aksel Paul	FALSE	   2
Akademischen buchhandlung 	FALSE	   2
Luonnonystäväin yhdistys	FALSE	   2
Kansan näytelmäkirjasto	FALSE	   2
Finlands medicinalväxtodlings- & insamlingsandelslag	FALSE	   2
Rautatieläisten raittiusyhdistys	FALSE	   2
Unionen, Kvinnosaksförbund i Finland	FALSE	   2
Finska Typografförbund	NA	   2
Förlag i Karis	FALSE	   2
Sjöblom, Hannes (1874-1944)	 TRUE	   2
Suomen sianjalostusyhdistys	NA	   2
Serlachius, Gustaf Adolf (1830-1901)	 TRUE	   2
Söderström ja Kumpp	FALSE	   2
Satakunnan Sanomat	NA	   2
Finska bildhuggareförbund	NA	   2
Sargren, Johan Engelbert	 TRUE	   2
Nuorisoseura Sarastus	NA	   2
Llkka	FALSE	   2
M.G. Stenius	FALSE	   2
Joensuun Kp.-yhdistys	NA	   2
Svenska Andelsförlag	FALSE	   2
Nagu ungdomsförening	NA	   2
Ahlberg, Hugo	 TRUE	   2
Weilin	FALSE	   2
Veit & Comp	FALSE	   2
Tidskriften Hemma & ute	FALSE	   2
Porin kotiseutuyhdistys	FALSE	   2
Reuter, J N	 TRUE	   2
Eskil Renfors	FALSE	   2
Kymmene	FALSE	   2
Ömsesidiga livförsäkringsbolaget Suomi	FALSE	   2
Raivio, Abram A	 TRUE	   2
Viipurin raittiusseura	NA	   2
Nya svenska samskola	FALSE	   2
Käkisalmen kaupungin rautatievaliokunta	NA	   2
Raamatunkäännöskomitea	NA	   2
Sos.-dem. raittiusliitto	FALSE	   2
Mikkelin työväenyhdistys	FALSE	   2
J. Heilala	NA	   2
Poukka, K A	 TRUE	   2
Fria missionen i Finland	FALSE	   2
Teknillinen aikakauslehti Konetyömies	FALSE	   2
Sos.dem piiritoimikunta	NA	   2
Pesonen, E J	 TRUE	   2
Förening för kraft- & bränsle-ekonomi	FALSE	   2
Rauman kaupunki	FALSE	   2
Östra Nylands folkhögskola	NA	   2
Suomen osuuskauppojen palvelushenkilöiden liittotoimikunta	FALSE	   2
Tekniska förening i Finland	NA	   2
Olsoni, Emerik	 TRUE	   2
J. Sandholm	FALSE	   2
Länsi-Suomen karjanmyynti-osuuskunta	FALSE	   2
Arkki	FALSE	   2
Tähti	FALSE	   2
Christian Endeavor liitto	NA	   2
Nuorisoseura Vesa	NA	   2
Niskanen, Onni	 TRUE	   2
Määttälä, Evert	 TRUE	   2
Mäkinen, Lauri (1877-1935)	 TRUE	   2
Vapaa lähetys	FALSE	   2
Voinvientiosuusliike Oma	NA	   2
Uusi Kotimaa	NA	   2
Jämsän kirjakauppa	FALSE	   2
Neva	FALSE	   2
Uudenmaan ja Hämeenläänien maanviljelysseura	NA	   2
Kirkkolakikomitea	NA	   2
Fr. Forsberg	FALSE	   2
Helsingin Nimikirja	NA	   2
Grankulla samskola	FALSE	   2
Mantere, Oskari	 TRUE	   2
Ayrshireförening i Finland	FALSE	   2
Maalaisliiton eduskuntaryhmä	NA	   2
SONR	NA	   2
Turun kaupungin kansakoulujen johtokunta	FALSE	   2
Lahden seudun nuorisoseurojen liitto	FALSE	   2
Suomalaisen sosialistijärjestön toimeenpaneva komitea	FALSE	   2
Levander, K M	 TRUE	   2
Weilin & Kumpp	FALSE	   2
Leiviskä, Iivari	 TRUE	   2
Matti Lehmus	FALSE	   2
Luvian kunta	NA	   2
J. Tuori	FALSE	   2
Suomen maalarintyöntekijäin liitto	FALSE	   2
Turun taidemuseo	NA	   2
Rauman yhteislyseo	FALSE	   2
Yhteiskunnallinen keskusliitto	NA	   2
Kujala, Juho (1878-1919)	 TRUE	   2
Merkantil. kp	NA	   2
Hämeenlinnan raittiusseura	FALSE	   2
Etelä-Pohjanmaan kansallismielinen nuorisoliitto	FALSE	   2
Theodor Schvindt	FALSE	   2
Laihian kunta	NA	   2
Helsingin palvelijataryhdistys	NA	   2
Kotkan työväenopisto	FALSE	   2
Suomen vaatetustyöntekijäin liitto	FALSE	   2
Sosialistin Kirjapaino osuusk	FALSE	   2
Klemetti, Heikki (1876-1953)	 TRUE	   2
Turun hovioikeus	NA	   2
Kirkkokäsikirjakomitea	NA	   2
Suomen kirjaltajaliitto	NA	   2
Katavisto, Max Alfrid Wilhelm	 TRUE	   2
Karttunen, K I	 TRUE	   2
Sak Julin	FALSE	   2
Viipurin teollisuusyhdistys	NA	   2
Joutsela, J N	 TRUE	   2
Kallio, V J	 TRUE	   2
Tuulikki	NA	   2
Sosialidemokratinen puoluetoimikunta	NA	   2
Uusi aika	NA	   2
W. Soy	NA	   2
Kallio, Elin Oihonna (1859-1927)	 TRUE	   2
Kyminlaakson työväen Kirjapaino	NA	   2
Juuse Blom	NA	   2
J. Honkanen	FALSE	   2
Jokinen, William (1889-1958)	 TRUE	   2
Jokinen, Eeli (1888-1963)	 TRUE	   2
Henkivakuutusyhtiö Kaleva	FALSE	   2
Ratamestari- ja esimiesyhdistyksen Keskustoimikunta	FALSE	   2
Eläinsuojelusyhdistys	FALSE	   2
J.F. Olans bokhandel & bokbinderi	NA	   2
Maakauppiaslehti	FALSE	   2
Uurtaja	FALSE	   2
Tudeer, L O Th	 TRUE	   2
V. T	FALSE	   2
Isohiisi, jakaja	FALSE	   2
Nyblinin myymälä	FALSE	   2
Ikonen, Leander	 TRUE	   2
Timm, Allan	 TRUE	   2
G.W. Sohlberg	FALSE	   2
E. W	FALSE	   2
Hjelt, Edv (1855-1921)	 TRUE	   2
Suomen urheiluaitta	FALSE	   2
Heurlin, Paula Af	 TRUE	   2
Tallgren, A M (1885-1945)	 TRUE	   2
Helsingius, Naëma	 TRUE	   2
Suomi-opisto	NA	   2
Helsingin N. M. K. Y:n Valkea risti	FALSE	   2
Suolahti, Gunnar	 TRUE	   2
Suomen kirjatyöntekijäin liitto	NA	   2
Heiskanen, O	 TRUE	   2
K.-S. Työväen sanomalehti-osuuskunta	FALSE	   2
Suomen hierojaseura	FALSE	   2
Hallstén, Onni	 TRUE	   2
Halinen, Helena	 TRUE	   2
Hakkarainen, A	 TRUE	   2
Sosialidemokratinen raittiusliitto	NA	   2
Hyvärinen, M F	 TRUE	   2
Sjöblom, Frida	 TRUE	   2
H. Edgrenin kirjakauppa	FALSE	   2
Vartio-Torni	FALSE	   2
Finne, Jalmari (1874-1938)	 TRUE	   2
Naema Helsingius	NA	   2
Salminen, Väinö	 TRUE	   2
Hjalmar Renvall	FALSE	   2
Fabritius, L J	 TRUE	   2
Työnjuhlatoimikunta	FALSE	   2
Raunistulan rukoushuoneyhdistys	NA	   2
Sydän-Suomen kp	NA	   2
Turun suomalainen yliopistoseura	FALSE	   2
Liikemiesherätystyön toimisto	FALSE	   2
Tuusulan kansanopisto	FALSE	   2
E. Ahtia	FALSE	   2
Ph. U. Strengberg & Co	FALSE	   2
Colliander, Yolanda	 TRUE	   2
Colliander, O I	 TRUE	   2
Suomalainen kirjakauppa, jakaja	FALSE	   2
Perälä, Lauri	 TRUE	   2
Charpentier, Axel (1865-1949)	 TRUE	   2
Cederberg, A R	 TRUE	   2
Heikinheimo, Olli (1882-1973)	 TRUE	   2
Suvilumi, Joonas	 TRUE	   2
E. Hedman	FALSE	   2
A. Moring	NA	   2
Helsingin maalaiskunta	NA	   2
Laatija, Lapatossun	 TRUE	   2
Pelastusarmeija, kansainvälinen päämaja	FALSE	   2
Keski-Savon kansanopisto	FALSE	   2
Pekka Lattu	FALSE	   2
Työkansan k.	FALSE	   2
Helsingin suomalainen kirjakauppa, jakaja	FALSE	   2
Ristin voitto	FALSE	   2
Lakimies, 	 TRUE	   2
A-n, W-a	 TRUE	   2
Ivar Willehad	FALSE	   2
Mannermaa, J A	 TRUE	   2
Merisointu, Sine	 TRUE	   2
Malmberg, E W	 TRUE	   2
N. M. K. Y:n liitto	FALSE	   2
Société de Littérature Finnoise	FALSE	   2
V. Arpiainen	NA	   2
Runehjelm	FALSE	   2
Suomen maatalousseura	NA	   2
Suomen Vapaa lähetys	FALSE	   2
Maalaisliiton keskushallinto	FALSE	   2
Kalevalaseura	NA	   2
Suomen vegetarinen yhdistys	NA	   2
Erio	FALSE	   2
Leidenius, Laimi	 TRUE	   2
Lehtonen, U L (1870-1927)	 TRUE	   2
Amerikan suomalaisten lasten ja nuorison kirjallisuuden kustannusliike	FALSE	   2
Ulvilan kunta	NA	   2
Lehto, Juho	 TRUE	   2
Tusby svenska ungdomsförening	NA	   2
Suomen sos.-dem. Naisliittotoimikunta	FALSE	   2
Kansanvalta	FALSE	   2
Viipurin Evangeliska luth. nuoriso-yhdistys	FALSE	   2
Laitinen, J	 TRUE	   2
Laukaan kunta	NA	   2
Kärki, Frans (1884-1965)	 TRUE	   2
Koti, Juhani	 TRUE	   2
Suomen sos.-dem. puolue	FALSE	   2
Kansanvalistusseuran Käkisalmen haaraosasto	FALSE	   2
Kansanpuolue	NA	   2
Kivialho, K	 TRUE	   2
Turun Riento	FALSE	   2
Taiteilijaseura	FALSE	   2
Elämän kevät	FALSE	   2
Suomen kotiseutututkimuksen keskusvaliokunta	FALSE	   2
Helsingin kaupungin sosialilautakunta	FALSE	   2
Perä-Pohjolan ja Lapin Kotiseutuyhdistys	FALSE	   2
Satakunta	NA	   2
Keski-Suomen hevosjalostusyhdistysten liitto	NA	   2
Keski-Pohjanmaan hevosjalostusliitto	NA	   2
Suomen lähetysseuran laestadiolaisen haaraosaston päätoimikunta	NA	   2
Järvinen, Eero (1860-NA)	 TRUE	   2
Edlundin kustannus	FALSE	   2
Suomen Kansallisteatteri	FALSE	   2
Karvian kunta	NA	   2
Suomen paperiteollisuustyöväen liitto	NA	   2
Ahjo	NA	   2
J.H. Rosenqvist	FALSE	   2
Johansson, Osc V	 TRUE	   2
Aavikko, Armas (1885-NA)	 TRUE	   2
Suomen voimistelunopettajaliitto	NA	   2
Finland steamship company agency	NA	   2
Nielsen & Lundbeck	NA	   2
Western Workmens Co-op. Publishing Company	FALSE	   2
Suomalaisen kansan kp	FALSE	   2
Turun lehti	NA	   2
J.E. Lillback	FALSE	   2
V. Nurmi	FALSE	   2
Berlingska Tryckeri	FALSE	   2
Lundequist	NA	   2
Suomen vankius	FALSE	   2
Uusi ruotsalainen yhteiskoulu	FALSE	   2
Wilho Leikas	FALSE	   2
Lampinen, Niilo E	 TRUE	   2
Forsman, Kaarle Valdemar	 TRUE	   2
Kirjapainoyhtiö Valo	FALSE	   2
Työläiskynäilijäin kustannusliike	FALSE	   2
Wahlström	FALSE	   2
Kolminaisuuden pipliaseura	NA	   2
Gad	FALSE	   2
Klinkhardt	FALSE	   2
Leikas	FALSE	   2
Breitkopf und Härtel	FALSE	   2
Suomalainen evankelinen kustannus	FALSE	   2
A.I. Arwidsson	NA	   2
A.W. Gröndahl	FALSE	   2
J.W. Starch	NA	   2
Vihtori Alava	FALSE	   2
G.A. Sjöblom	NA	   2
J.V. Snellman	NA	   2
Eemeli Salminen	NA	   2
K. Bergroth	NA	   2
Viipurin suomalainen kirjallisuusseura	NA	   2
Pertti Uotila	NA	   2
Osuuskunta Mikkeli	NA	   2
Tryckeri- & tidnings ab i Kristinestad	NA	   2
K.F. Malmström	NA	   2
Karl Axel Gottlund	NA	   2
H.F. Helminen	FALSE	   2
Karjalan työväen sanomalehti-, Kirjapaino- ja kirjansitomo-osuuskunta	NA	   2
Työväen sanomalehti-osuuskunta Raivaaja	NA	   2
Östra Finlands tryckeribolag	NA	   2
Frans Enok Nyman	NA	   2
H.R. Pohjola	NA	   2
Itä-Hämeen sanomalehti	NA	   2
Haminan sanomat	FALSE	   2
F.A. Hellström	NA	   2
Jooseppi Sajaniemi	NA	   2
Kenraalikuvernöörin kanslia	NA	   2
Bruno Granit	NA	   2
Vihtori Niemi	NA	   2
J.F. Holmström	NA	   2
Theodor Neovius	NA	   2
J.F. Grönroos tryckeri	NA	   2
Tryckeri & tidning	NA	   2
E. Linder	NA	   2
Fredrik Ahlqvist	NA	   2
Vakuutustarkastaja	NA	   2
N. Kotkavuoren välitysliike	FALSE	   2
Suomen kustannusyhdistys	NA	   2
Finlands allmänna svenska folkskollärare- och lärarinneförening	NA	   2
Suomen eläinlääkäriyhdistys	NA	   2
Viktor Taipale	NA	   2
Hengellinen totuusliitto	NA	   2
A. Öhrnberg	FALSE	   2
Suomen satamatyöntekijäinliitto	NA	   2
Viipurin evankelis-luterilainen nuorisoyhdistys	NA	   2
Helsingin kirjatyöntekijäin yhdistys	NA	   2
Turun sanomat	NA	   2
Turun suomalaisen lyseon toverikunta	NA	   2
W. Fredrikson	NA	   2
Siipikarjanhoidon ystävät	NA	   2
Sylviaförening	FALSE	   2
Suomen lajittelukirjakauppiasyhdistys	FALSE	   2
Maanviljelijäin yleinen liitto	NA	   2
Aleksander Ramstedt	NA	   2
Tampereen kaupunkilähetys	NA	   2
Airisto segelsällskap	NA	   2
Suomen spiritualistinen seura	NA	   2
Kotka sjömans- & inre missionsförening	NA	   2
Aleksandra Gripenberg	NA	   2
Pinsebevægelsen i Norge	NA	   2
Santeri Pohjanpalo	NA	   2
N.J. Laamanen	NA	   2
 ja Kirjapaino Sampo	FALSE	   2
Suomen Valokuvaus-kauppa	NA	   2
A. Bärlund	FALSE	   2
Suomen graafillisen teollisuuden harjoittajain liitto	NA	   2
Suomen köyhäinhoitoliitto	NA	   2
Öhmanska bokhandel	FALSE	   2
Matti Kurikka	FALSE	   2
A. Laitinen	NA	   2
Suomen koneenkäyttäjäyhdistys	NA	   2
J. Alfthan	NA	   2
G.A. Wakaa	NA	   2
Helsingin kirjanpainajain yhdistys	NA	   2
Suomen kirjansitojaliitto	NA	   2
Industriförening	NA	   2
Sosialidemokraattinen naisliitto	NA	   2
Suomen tiedeseura	NA	   2
Homannianorum Heredum	FALSE	   2
Sold by William Berry at the Sign of the Globe between Charing-Cross and White-Hall	FALSE	   2
Homanniania Heredibus	NA	   2
Per Joh. Kiaempe, regis Acad. Typogr	FALSE	   2
Bey Johann Rudolph Cröckers seel. Wittwe	FALSE	   2
Verlegts Heinrich Christoph Cröker, Buchhändler	FALSE	   2
Chez la veuve Olivier de Varennes, au Palais dans la Salle royale, au Vase d'or	FALSE	   2
Mag. J.C. Frenckells Tryckeri. På egen bekostnad	FALSE	   2
Tryckt hos Anders J. Nordström	FALSE	   2
In der Jägerlischen Buchhandlung	FALSE	   2
Tryckt på direct. Lars Salvii förlag	FALSE	   2
Tryckt hos Joh. Christoph. Frenckell	FALSE	   2
F. l'Honore & Chatelain	FALSE	   2
Akademìâ nauk	FALSE	   2
Gerardus Valk et Petrus Schenk	NA	   2
Chez l'Autheur dans l'Isle du Palais a la Sphere Royale	FALSE	   2
Ravesteyn, Johannes van I	FALSE	   2
Köhler, Jacob Johann	NA	   2
Lobedanius, Arnoldus	NA	   2
Schultz, Johan Frederik	NA	   2
Brendeken, Johann Christoph	NA	   2
Rothe, Johann Gottlieb	FALSE	   2
Blume, Johan Benjamin	FALSE	   2
Wahlström, Lars	NA	   2
Daubmann, Hans	FALSE	   2
Pilecan, Petter Hansson	FALSE	   2
Carl Deleen och Johan Gustaf Forsgren	FALSE	   2
Henric Keysers änka	NA	   2
Matthäus, Johanns Witwe	NA	   2
Matthäus, Johann	FALSE	   2
Pitra, Samuel	FALSE	   2
Haberegger, Vitus	FALSE	   2
Hampel, Nicolaus	FALSE	   2
Grefwe, Amund Nilsson	FALSE	   2
And are to be sold by George West and Amos Curtein	FALSE	   2
In Erlegung Martin Hallervorden, Buchhändlern zu Köningsberg in Preussen. Gedruckt bey Johann Andre	FALSE	   2
Ex officina Christiani Wolffii typis Joannis Andreae	FALSE	   2
Lönbohm, Lars	FALSE	   2
Simon, Adolph	FALSE	   2
Mollyn, Nicolaus	FALSE	   2
Meissner, Wolfgang	FALSE	   2
Henckel, Martin	FALSE	   2
Lucius, Jakob I	FALSE	   2
Hagen, Boëtius	FALSE	   2
Kreusig, Christian	FALSE	   2
Cuningalisesa suomalaisesa prändisä	NA	   2
Tryckt hos Johan Laur. Horrn	FALSE	   2
Lindh, Johan	FALSE	   2
Kallmeyer, Johan Ernst	FALSE	   2
Johan Laurentius Horrns enkia	FALSE	   2
Schindler, Georg Christian	FALSE	   2
Broocman, Reinerus	FALSE	   2
Daniel Joh. Walls änckia	FALSE	   2
Abbor, Thomas	FALSE	   2
Barmeier, Johann Albrecht	FALSE	   2
Hulkenroy, Izaak vans erven	FALSE	   2
Tryckt hos Johan Christopher Merckell	FALSE	   2
Tryckt & uplagd uti kungliga Finska Tryckeri, hos Joh. Arv. Carlbohm	FALSE	   2
Tipografiâ Akademii nauk	FALSE	   2
Schnoor, Johann Karl	FALSE	   2
Gabriel Björckegrens änka	FALSE	   2
Lindfors, Axel Heinrich	FALSE	   2
Kemink, Dirk	FALSE	   2
Möllers änka	FALSE	   2
Medelplan, Anders Johan	FALSE	   2
Hampe, Johann Friedrich	FALSE	   2
Estienne, Jeremias	FALSE	   2
Breitkopf, Bernhard Theodor	FALSE	   2
Thiele, Johan Rudolph	FALSE	   2
W. Faden	NA	   1
Landins bokhandel	FALSE	   1
Bibel-sällskaps Tryckeri	NA	   1
Frenckellin ja pojan kirjakauppa	FALSE	   1
Carolus Nicol. Andr. Tapenius	FALSE	   1
Eberhardus Julius Bonsdorff	FALSE	   1
Carolus Guilielmus Hjelt	FALSE	   1
Gustavus Edvardus Ingelius	FALSE	   1
Ottocarius Ferdinandus Ingelius	FALSE	   1
Carl. Fab. Theodor Langenskiöld	FALSE	   1
Samuel Henric Nordström	FALSE	   1
Uno Guilielmus Telén	FALSE	   1
Ericus Otto Planman	FALSE	   1
Samuel Joh. Gustavus Smalén	FALSE	   1
Fredericus Woldstedt	FALSE	   1
På Wasenius' & Comp. förlag	FALSE	   1
Carolus Forssman	FALSE	   1
Christ. Vict. Leon. Segercrantz	FALSE	   1
Carolus E. Ekelund	FALSE	   1
Nicolaus Andreas Gadolin	FALSE	   1
Yleisvenäläinen kansallisklubi	NA	   1
Im Verlage des Geograph. Instituts	NA	   1
Henricus Heikel	FALSE	   1
Alexander Fredricus Laurell	FALSE	   1
Laurent. Reinhold. Malmsten	FALSE	   1
Henricus Samuel Savenius	FALSE	   1
Sven. Aug. Ferdin. Strandberg	FALSE	   1
Carolus Reginaldus Lindberg	FALSE	   1
Frider. Julius Petersén	FALSE	   1
Broderus Carolus Julius Witting	FALSE	   1
Frid. Wilh. Aug. Argelander	FALSE	   1
Jacobus Johannes Östring	FALSE	   1
Josephus Joachim. Alcenius	FALSE	   1
Arwi Hällfors	NA	   1
Forststyrelses	NA	   1
Laurentius Henricus Törnroth	FALSE	   1
Petrus Philippus Lindforss	FALSE	   1
Martinus Johannes Lindforss	FALSE	   1
Uno Wilhelmus Telén	FALSE	   1
Fridericus Berndtson	FALSE	   1
Rudolphus Israël Holsti	FALSE	   1
Alexander Carlenius	FALSE	   1
Andreas Helander	FALSE	   1
Fredricus Hellström	FALSE	   1
Carolus Georgius a Tengström	FALSE	   1
Fredricus Adolphus Cleve	FALSE	   1
Henricus Gottlieb Perander	FALSE	   1
Carolus Iac. Helander	FALSE	   1
Car. Maur. Crusell	FALSE	   1
Matthias Alexander Castrén	FALSE	   1
Fredr. Gabr. Hedberg	FALSE	   1
Aron Gustavus Borg	FALSE	   1
Aaron Gustavus Borg	FALSE	   1
Carl Reinhold Lindberg	FALSE	   1
Carl Adolf Öhrnberg	FALSE	   1
Carl Gustaf von Essen	FALSE	   1
Julius Ephraimus Bergroth	FALSE	   1
Andreas Cajander	FALSE	   1
Fransiscus Gustavus Palander	FALSE	   1
Johannes Matthias Sundwall	FALSE	   1
Fredericus Bergstadi	FALSE	   1
Gustavus Cannelin	FALSE	   1
Johannes Reginaldus Bergstadi	FALSE	   1
Claudius Herm. Molander	FALSE	   1
Johannes Oscar Immanuel Rancken	FALSE	   1
Gustavus Fridericus Helsingius	FALSE	   1
Franciscus Wilhelmus Avellan	FALSE	   1
Ericus Alexander Ingman	FALSE	   1
Anton Gabriel Dahl	FALSE	   1
Samuel Fridericus Dahl	FALSE	   1
Fransiscus Ludovicus Schauman	FALSE	   1
Carolus Henricus Palin	FALSE	   1
Carolus Gustavus Sjöstedt	FALSE	   1
Kristian Gustaf Sucksdorff	FALSE	   1
Laur. Leonh. Lindelöf	FALSE	   1
Aug. Ferdin. Strandberg	FALSE	   1
Paulus Tikkanen	FALSE	   1
Fridericus Woldstedt	FALSE	   1
Petrus Adolphus Aschan	FALSE	   1
Joh. Matth. Kalm	FALSE	   1
Carolus Jacobus Helander	FALSE	   1
Julius Ephr. Bergroth	FALSE	   1
Petrus Ervast	FALSE	   1
Reinhold Ferdinand Sahlberg	FALSE	   1
Carolus Bernhardus Sjöberg	FALSE	   1
Joachimus Wilhelmus Pipping	FALSE	   1
Johannes Jacobus Rahm	FALSE	   1
Carolus Lundahl	FALSE	   1
Zacharias Topelius	FALSE	   1
Fredricus Ferdinandus Idman	FALSE	   1
Carolus Gustavus Idman	FALSE	   1
Axelius Fredricus Granfelt	FALSE	   1
Alfredus Wacklin	FALSE	   1
Johannes Justus Staudinger	FALSE	   1
Carolus Reginaldus Bonsdorff	FALSE	   1
Carolus Wilhelmus Spåre	FALSE	   1
Carolus Wilhelmus Törnegren	FALSE	   1
Jacobus Gustavus Appelberg	FALSE	   1
Carolus Helenius	FALSE	   1
Augustus Magnus Lilius	FALSE	   1
Josephus Grönberg	FALSE	   1
Matthias Johannes Hydén	FALSE	   1
Alexander Ruuth	FALSE	   1
Georgius Augustus Wallin	FALSE	   1
Gustavus Samuel Crusell	FALSE	   1
Kungliga sjökarta kont	NA	   1
Sjökarteverket	NA	   1
J. Hjort	FALSE	   1
Alexander Ernestus Bodén	FALSE	   1
Chromo-Lith hos F. Tengström	FALSE	   1
F.L. Blomqvist	FALSE	   1
Sỳnodal'naâ Tipografìâ	NA	   1
Lorenzo Sonzogno	FALSE	   1
Evert Julius Bonsdorff	FALSE	   1
Benjamin Frosterus	FALSE	   1
Carolus Josephus Estlander	FALSE	   1
Bernhardus Wilhelmus Brunou	FALSE	   1
Edvardus Jon. Guil. a Brunér	FALSE	   1
Olavus Gustavus Hollmeen	FALSE	   1
Axelius Gvilielmus Lilienstrand	FALSE	   1
Antonius Alfthan	FALSE	   1
Iosephus Nummelin	FALSE	   1
Andreas Ferdinandus Thoreld	FALSE	   1
Carolus Augustus Finelius	FALSE	   1
Augustus Lindfors	FALSE	   1
German' Goppe	NA	   1
Ioh. Gvil. Pesonio	FALSE	   1
Henricus Daniel Poppius	FALSE	   1
Franciscvs Gvilielmvs Gustavvs Hielt	FALSE	   1
Iohannes Alexander Friman	FALSE	   1
Andreas Iohannes Ericvs Ehrström	FALSE	   1
Iacobvs Henricvs Roos	FALSE	   1
Carolvs Iacobvs Keckman	FALSE	   1
Clavdivs Hermannvs Molander	FALSE	   1
Albertvs Ingman	FALSE	   1
Torstanvs Thuro Renvall	FALSE	   1
Johannes Matthias Hackzell	FALSE	   1
Ivstvs Theodorvs Svanström	FALSE	   1
Henricvs Constantinvs Corander	FALSE	   1
Edvardvs Ionas Gvilielmvs Brvnér	FALSE	   1
Rabbe Godofredvs Rvvth	FALSE	   1
Gustavus Björkroth	FALSE	   1
Carolus Andreas Zitting	FALSE	   1
Johannes Witikka	FALSE	   1
Johannes Albertus Tengén	FALSE	   1
Johannes Albertus Söderholm	FALSE	   1
Carolus Augustus Krook	FALSE	   1
Fredricus Wilhelmus Brander	FALSE	   1
Carolus Wilhelmus Enckell	FALSE	   1
Andreas Ericus Johannes Ehrström	FALSE	   1
Franciscus Ludovicus Schauman	FALSE	   1
Oulun Rauhanyhdistys	NA	   1
Emäntäliitto	FALSE	   1
Helsingin Naisjärjestöt	NA	   1
Husmoderförbund	NA	   1
Suomen Yhtyneitten Eläinsuojelusyhdistysten Keskusliitto	NA	   1
